Date,^GDAXI,FTSEMIB.MI,^FCHI,^IBEX,^STOXX50E
2017-02-22,11998.58984375,18885.0,4895.8798828125,9477.2001953125,3339.27001953125
2017-02-23,11947.830078125,18819.0,4891.2900390625,9493.400390625,3333.9599609375
2017-02-24,11804.0302734375,18597.0,4845.240234375,9453.5,3304.090087890625
2017-02-27,11822.669921875,18914.0,4845.18017578125,9464.2998046875,3309.300048828125
2017-02-28,11834.41015625,18913.0,4858.580078125,9555.5,3319.610107421875
2017-03-01,12067.1904296875,19364.0,4960.830078125,9751.5,3390.199951171875
2017-03-02,12059.5703125,19441.0,4963.7998046875,9716.0,3384.7099609375
2017-03-03,12027.3603515625,19664.0,4995.1298828125,9798.5,3403.389892578125
2017-03-06,11958.400390625,19450.0,4972.18994140625,9804.099609375,3387.4599609375
2017-03-07,11966.1396484375,19455.0,4955.0,9801.7001953125,3385.1201171875
2017-03-08,11967.3095703125,19482.0,4960.47998046875,9850.5,3389.6201171875
2017-03-09,11978.3896484375,19571.0,4981.509765625,9998.400390625,3409.889892578125
2017-03-10,11963.1796875,19658.0,4993.31982421875,10006.400390625,3416.27001953125
2017-03-13,11990.0302734375,19707.0,4999.60009765625,9995.900390625,3415.489990234375
2017-03-14,11988.7900390625,19537.0,4974.259765625,9905.099609375,3399.429931640625
2017-03-15,12009.8701171875,19774.0,4985.47998046875,9983.2001953125,3409.320068359375
2017-03-16,12083.1796875,20110.0,5013.3798828125,10168.0,3439.9599609375
2017-03-17,12095.240234375,20074.0,5029.240234375,10245.7998046875,3448.409912109375
2017-03-20,12052.900390625,19969.0,5012.16015625,10214.0,3437.47998046875
2017-03-21,11962.1298828125,19919.0,5002.43017578125,10211.900390625,3429.6201171875
2017-03-22,11904.1201171875,19953.0,4994.7001953125,10229.2998046875,3420.699951171875
2017-03-23,12039.6796875,20167.0,5032.759765625,10324.900390625,3452.179931640625
2017-03-24,12064.26953125,20188.0,5020.89990234375,10309.400390625,3444.14990234375
2017-03-27,11996.0703125,20124.0,5017.43017578125,10302.900390625,3437.139892578125
2017-03-28,12149.419921875,20330.0,5046.2001953125,10389.0,3465.070068359375
2017-03-29,12203.0,20277.0,5069.0400390625,10367.599609375,3475.27001953125
2017-03-30,12256.4296875,20368.0,5089.64013671875,10405.900390625,3481.580078125
2017-03-31,12312.8701171875,20493.0,5122.509765625,10462.900390625,3500.929931640625
2017-04-03,12257.2001953125,20243.0,5085.91015625,10325.2998046875,3472.93994140625
2017-04-04,12282.33984375,20257.0,5101.1298828125,10361.2001953125,3481.659912109375
2017-04-05,12217.5400390625,20253.0,5091.85009765625,10402.7001953125,3472.580078125
2017-04-06,12230.8896484375,20297.0,5121.43994140625,10518.900390625,3489.570068359375
2017-04-07,12225.0595703125,20300.0,5135.27978515625,10529.0,3495.800048828125
2017-04-10,12200.51953125,20202.0,5107.4501953125,10437.7001953125,3480.43994140625
2017-04-11,12139.349609375,20109.0,5101.85986328125,10416.2998046875,3470.0400390625
2017-04-12,12154.7001953125,20005.0,5101.10986328125,10360.5,3468.510009765625
2017-04-13,12109.0,19774.0,5071.10009765625,10326.099609375,3448.260009765625
2017-04-18,12000.4404296875,19443.0,4990.25,10264.5,3409.780029296875
2017-04-19,12016.4501953125,19825.0,5003.72998046875,10370.2998046875,3420.989990234375
2017-04-20,12027.3203125,19849.0,5077.91015625,10372.5,3440.030029296875
2017-04-21,12048.5703125,19742.0,5059.2001953125,10377.0,3440.27001953125
2017-04-24,12454.98046875,20684.0,5268.85009765625,10766.7998046875,3577.3798828125
2017-04-25,12467.0400390625,20806.0,5277.8798828125,10783.099609375,3583.159912109375
2017-04-26,12472.7998046875,20837.0,5287.8798828125,10763.400390625,3578.7099609375
2017-04-27,12443.7900390625,20597.0,5271.7001953125,10683.900390625,3563.2900390625
2017-04-28,12438.009765625,20609.0,5267.330078125,10715.7998046875,3559.590087890625
2017-05-02,12507.900390625,20733.0,5304.14990234375,10820.2998046875,3578.2099609375
2017-05-03,12527.83984375,20759.0,5301.0,10837.0,3586.25
2017-05-04,12647.7802734375,21170.0,5372.419921875,11012.900390625,3627.8798828125
2017-05-05,12716.8896484375,21484.0,5432.39990234375,11135.400390625,3658.7900390625
2017-05-08,12694.5498046875,21428.0,5382.9501953125,11096.2998046875,3642.110107421875
2017-05-09,12749.1201171875,21487.0,5398.009765625,11049.2001953125,3649.080078125
2017-05-10,12757.4599609375,21553.0,5400.4599609375,11034.7998046875,3645.739990234375
2017-05-11,12711.0595703125,21483.0,5383.419921875,10861.400390625,3623.550048828125
2017-05-12,12770.41015625,21575.0,5405.419921875,10897.0,3637.52001953125
2017-05-15,12807.0400390625,21704.0,5417.39990234375,10957.7998046875,3641.8798828125
2017-05-16,12804.5302734375,21788.0,5406.10009765625,10982.400390625,3641.889892578125
2017-05-17,12631.6103515625,21284.0,5317.89013671875,10786.099609375,3584.830078125
2017-05-18,12590.0595703125,21299.0,5289.72998046875,10684.900390625,3562.219970703125
2017-05-19,12638.6904296875,21568.0,5324.39990234375,10835.400390625,3587.010009765625
2017-05-22,12619.4599609375,21319.0,5322.8798828125,10793.400390625,3576.530029296875
2017-05-23,12659.150390625,21416.0,5348.16015625,10916.2998046875,3595.030029296875
2017-05-24,12642.8701171875,21370.0,5341.33984375,10907.400390625,3586.6201171875
2017-05-25,12621.7197265625,21292.0,5337.16015625,10937.7001953125,
2017-05-26,12602.1796875,21211.0,5336.64013671875,10904.2001953125,3579.02001953125
2017-05-29,12628.9501953125,20784.0,5332.47021484375,10884.0,3578.949951171875
2017-05-30,12598.6796875,20814.0,5305.93994140625,10876.900390625,3561.219970703125
2017-05-31,12615.0595703125,20732.0,5283.6298828125,10880.0,3554.590087890625
2017-06-01,12664.919921875,20936.0,5318.669921875,10881.0,3567.02001953125
2017-06-02,12822.9404296875,20928.0,5343.41015625,10905.900390625,3591.820068359375
2017-06-05,,20721.0,5307.89013671875,10884.7001953125,
2017-06-06,12690.1201171875,20760.0,5269.22021484375,10879.7001953125,3554.179931640625
2017-06-07,12672.490234375,20740.0,5265.52978515625,10871.7001953125,3548.840087890625
2017-06-08,12713.580078125,21042.0,5264.240234375,10953.099609375,3563.8798828125
2017-06-09,12815.7197265625,21122.0,5299.7099609375,10978.2998046875,3586.070068359375
2017-06-12,12690.4404296875,20910.0,5240.58984375,10842.400390625,3543.949951171875
2017-06-13,12764.98046875,21089.0,5261.740234375,10882.099609375,3557.8701171875
2017-06-14,12805.9501953125,20961.0,5243.2900390625,10775.7998046875,3547.14990234375
2017-06-15,12691.8095703125,20848.0,5216.8798828125,10699.599609375,3525.4599609375
2017-06-16,12752.73046875,20941.0,5263.31005859375,10759.400390625,3543.8798828125
2017-06-19,12888.9501953125,21014.0,5310.72021484375,10848.900390625,3579.580078125
2017-06-20,12814.7900390625,20810.0,5293.64990234375,10746.099609375,3560.659912109375
2017-06-21,12774.259765625,21072.0,5274.259765625,10740.7001953125,3554.35009765625
2017-06-22,12794.0,20930.0,5281.93017578125,10709.900390625,3555.760009765625
2017-06-23,12733.41015625,20834.0,5266.1201171875,10630.7998046875,3543.679931640625
2017-06-26,12770.830078125,21002.0,5295.75,10696.599609375,3561.760009765625
2017-06-27,12671.01953125,20791.0,5258.580078125,10647.900390625,3538.320068359375
2017-06-28,12647.26953125,21048.0,5252.89990234375,10702.7001953125,3535.699951171875
2017-06-29,12416.1904296875,20705.0,5154.35009765625,10531.099609375,3471.330078125
2017-06-30,12325.1201171875,20584.0,5120.68017578125,10444.5,3441.8798828125
2017-07-03,12475.3095703125,21013.0,5195.72021484375,10604.2001953125,3491.81005859375
2017-07-04,12437.1298828125,21031.0,5174.89990234375,10566.7001953125,3479.469970703125
2017-07-05,12453.6796875,20939.0,5180.10009765625,10523.599609375,3478.409912109375
2017-07-06,12381.25,21084.0,5152.39990234375,10498.400390625,3462.06005859375
2017-07-07,12388.6796875,21015.0,5145.16015625,10488.7998046875,3463.840087890625
2017-07-10,12445.919921875,21191.0,5165.64013671875,10509.5,3478.06005859375
2017-07-11,12437.01953125,21112.0,5140.60009765625,10449.099609375,3464.47998046875
2017-07-12,12626.580078125,21433.0,5222.1298828125,10560.400390625,3515.22998046875
2017-07-13,12641.330078125,21522.0,5235.39990234375,10658.2998046875,3527.830078125
2017-07-14,12631.7197265625,21492.0,5235.31005859375,10655.099609375,3525.93994140625
2017-07-17,12587.16015625,21485.0,5230.169921875,10651.2001953125,3516.35009765625
2017-07-18,12430.3896484375,21358.0,5173.27001953125,10524.5,3478.679931640625
2017-07-19,12452.0498046875,21479.0,5216.06982421875,10588.099609375,3500.280029296875
2017-07-20,12447.25,21439.0,5199.22021484375,10564.7998046875,3499.489990234375
2017-07-21,12240.0595703125,21202.0,5117.66015625,10426.599609375,3451.7099609375
2017-07-24,12208.9501953125,21327.0,5127.7001953125,10446.5,3453.169921875
2017-07-25,12264.3095703125,21457.0,5161.080078125,10523.400390625,3473.5400390625
2017-07-26,12305.1103515625,21578.0,5190.169921875,10575.400390625,3491.18994140625
2017-07-27,12212.0400390625,21635.0,5186.9501953125,10603.400390625,3493.139892578125
2017-07-28,12162.7001953125,21430.0,5131.39013671875,10536.099609375,3467.72998046875
2017-07-31,12118.25,21487.0,5093.77001953125,10502.2001953125,3449.360107421875
2017-08-01,12251.2900390625,21613.0,5127.02978515625,10586.7001953125,
2017-08-02,12181.48046875,21574.0,5107.25,10513.900390625,3459.320068359375
2017-08-03,12154.7197265625,21794.0,5130.490234375,10549.099609375,3466.3701171875
2017-08-04,12297.7197265625,21936.0,5203.43994140625,10658.400390625,3507.409912109375
2017-08-07,12257.169921875,22031.0,5207.89013671875,10676.5,3505.800048828125
2017-08-08,12292.0498046875,22048.0,5218.89013671875,10734.7001953125,3515.6298828125
2017-08-09,12154.0,21848.0,5145.7001953125,10596.0,3468.449951171875
2017-08-10,12014.2998046875,21682.0,5115.22998046875,10450.0,3433.5400390625
2017-08-11,12014.0595703125,21354.0,5060.919921875,10282.900390625,3406.340087890625
2017-08-14,12165.1201171875,21722.0,5121.669921875,10461.2001953125,3450.659912109375
2017-08-15,12177.0400390625,,5140.25,10481.5,3461.909912109375
2017-08-16,12263.8603515625,21985.0,5176.60986328125,10544.2998046875,3484.570068359375
2017-08-17,12203.4599609375,21789.0,5146.85009765625,10443.7998046875,3461.969970703125
2017-08-18,12165.1904296875,21815.0,5114.14990234375,10385.7001953125,3446.030029296875
2017-08-21,12065.990234375,21753.0,5087.58984375,10360.2001953125,3423.530029296875
2017-08-22,12229.33984375,21729.0,5131.85986328125,10409.7998046875,3455.590087890625
2017-08-23,12174.2998046875,21620.0,5115.39013671875,10338.099609375,3438.6298828125
2017-08-24,12180.830078125,21730.0,5113.1298828125,10357.400390625,3444.72998046875
2017-08-25,12167.9404296875,21747.0,5104.330078125,10345.2998046875,3438.550048828125
2017-08-28,12123.4697265625,21726.0,5079.75,10285.900390625,3421.030029296875
2017-08-29,11945.8798828125,21409.0,5031.919921875,10192.599609375,3388.219970703125
2017-08-30,12002.4697265625,21503.0,5056.33984375,10245.7998046875,3403.7099609375
2017-08-31,12055.83984375,21670.0,5085.58984375,10299.5,3421.469970703125
2017-09-01,12142.6396484375,21859.0,5123.259765625,10325.5,3443.8798828125
2017-09-04,12102.2099609375,21791.0,5103.97021484375,10243.2001953125,3430.419921875
2017-09-05,12123.7099609375,21738.0,5086.56005859375,10179.7998046875,3420.860107421875
2017-09-06,12214.5400390625,21815.0,5101.41015625,10131.0,3433.800048828125
2017-09-07,12296.6298828125,21723.0,5114.6201171875,10124.900390625,3447.659912109375
2017-09-08,12303.98046875,21777.0,5113.490234375,10129.599609375,3447.68994140625
2017-09-11,12475.240234375,22134.0,5176.7099609375,10322.599609375,3495.18994140625
2017-09-12,12524.76953125,22233.0,5209.009765625,10336.2001953125,3512.56005859375
2017-09-13,12553.5703125,22233.0,5217.58984375,10371.0,3523.139892578125
2017-09-14,12540.4501953125,22281.0,5225.2001953125,10361.099609375,3526.47998046875
2017-09-15,12518.8095703125,22229.0,5213.91015625,10317.400390625,3515.550048828125
2017-09-18,12559.3896484375,22365.0,5229.31982421875,10338.400390625,3526.739990234375
2017-09-19,12561.7900390625,22425.0,5237.43994140625,10378.400390625,3531.179931640625
2017-09-20,12569.169921875,22356.0,5241.66015625,10292.099609375,3525.550048828125
2017-09-21,12600.0302734375,22492.0,5267.2900390625,10297.0,3539.590087890625
2017-09-22,12592.349609375,22531.0,5281.2900390625,10305.0,3541.419921875
2017-09-25,12594.8095703125,22390.0,5267.1298828125,10216.5,3537.81005859375
2017-09-26,12605.2001953125,22431.0,5268.759765625,10189.599609375,3536.3798828125
2017-09-27,12657.41015625,22622.0,5281.9599609375,10368.900390625,3555.169921875
2017-09-28,12704.650390625,22588.0,5293.77001953125,10328.5,3563.639892578125
2017-09-29,12828.8603515625,22696.0,5329.81005859375,10381.5,3594.85009765625
2017-10-02,12902.650390625,22811.0,5350.43994140625,10255.7001953125,3602.68994140625
2017-10-03,,22785.0,5367.41015625,10257.5,3605.72998046875
2017-10-04,12970.51953125,22456.0,5363.22998046875,9964.900390625,3594.909912109375
2017-10-05,12968.0498046875,22566.0,5379.2099609375,10214.7001953125,3613.5400390625
2017-10-06,12955.9404296875,22392.0,5359.89990234375,10185.5,3603.320068359375
2017-10-09,12976.400390625,22477.0,5365.830078125,10236.0,3610.5
2017-10-10,12949.25,22336.0,5363.64990234375,10142.2998046875,3598.7900390625
2017-10-11,12970.6796875,22552.0,5362.41015625,10278.400390625,3607.389892578125
2017-10-12,12982.8896484375,22399.0,5360.81005859375,10275.900390625,3605.5400390625
2017-10-13,12991.8701171875,22414.0,5351.740234375,10258.0,3604.550048828125
2017-10-16,13003.7001953125,22428.0,5362.8798828125,10181.400390625,3606.27001953125
2017-10-17,12995.0595703125,22338.0,5361.3701171875,10216.7998046875,3607.77001953125
2017-10-18,13043.0302734375,22355.0,5383.81005859375,10273.400390625,3619.64990234375
2017-10-19,12990.099609375,22133.0,5368.2900390625,10197.5,3602.080078125
2017-10-20,12991.2802734375,22347.0,5372.3798828125,10222.7001953125,3605.090087890625
2017-10-23,13003.1396484375,22379.0,5386.81005859375,10161.400390625,3608.8701171875
2017-10-24,13013.1904296875,22630.0,5394.7998046875,10205.7001953125,3610.68994140625
2017-10-25,12953.41015625,22446.0,5374.89013671875,10153.2998046875,3591.4599609375
2017-10-26,13133.2802734375,22807.0,5455.39990234375,10347.7998046875,3637.199951171875
2017-10-27,13217.5400390625,22665.0,5494.1298828125,10197.5,3652.22998046875
2017-10-30,13229.5703125,22753.0,5493.6298828125,10446.0,3662.179931640625
2017-10-31,,22794.0,5503.2900390625,10523.5,3673.949951171875
2017-11-01,13465.509765625,22992.0,5514.2900390625,10506.7001953125,3697.39990234375
2017-11-02,13440.9296875,23046.0,5510.5,10457.7998046875,3688.800048828125
2017-11-03,13478.8603515625,23014.0,5517.97021484375,10357.7998046875,3689.9599609375
2017-11-06,13468.7900390625,23003.0,5507.25,10316.5,3682.360107421875
2017-11-07,13379.26953125,22963.0,5480.64013671875,10230.7001953125,3658.77001953125
2017-11-08,13382.419921875,22831.0,5471.43017578125,10228.7001953125,3655.0400390625
2017-11-09,13182.5595703125,22641.0,5407.75,10141.099609375,3612.5
2017-11-10,13127.4697265625,22561.0,5380.72021484375,10092.7001953125,3593.760009765625
2017-11-13,13074.419921875,22438.0,5341.6298828125,10049.900390625,3574.52001953125
2017-11-14,13033.48046875,22297.0,5315.580078125,9990.400390625,3556.3798828125
2017-11-15,12976.3701171875,22159.0,5301.25,10013.900390625,3545.719970703125
2017-11-16,13047.2197265625,22207.0,5336.39013671875,10088.7001953125,3564.800048828125
2017-11-17,12993.73046875,22093.0,5319.169921875,10010.400390625,3547.4599609375
2017-11-20,13058.66015625,22189.0,5340.4501953125,10025.5,3561.409912109375
2017-11-21,13167.5400390625,22326.0,5366.14990234375,9993.400390625,3579.320068359375
2017-11-22,13015.0400390625,22315.0,5352.759765625,10013.900390625,3562.64990234375
2017-11-23,13008.5498046875,22398.0,5379.5400390625,10032.7998046875,3572.070068359375
2017-11-24,13059.83984375,22416.0,5390.4599609375,10053.5,3581.22998046875
2017-11-27,13000.2001953125,22177.0,5360.08984375,10063.099609375,3564.02001953125
2017-11-28,13059.5302734375,22292.0,5390.47998046875,10144.400390625,3583.489990234375
2017-11-29,13061.8701171875,22326.0,5398.0498046875,10267.7001953125,3589.909912109375
2017-11-30,13023.98046875,22368.0,5372.7900390625,10211.0,3569.929931640625
2017-12-01,12861.490234375,22106.0,5316.89013671875,10085.0,3527.550048828125
2017-12-04,13058.5498046875,22362.0,5389.2900390625,10208.599609375,3576.219970703125
2017-12-05,13048.5400390625,22416.0,5375.52978515625,10211.2998046875,3570.570068359375
2017-12-06,12998.849609375,22307.0,5374.35009765625,10184.0,3561.570068359375
2017-12-07,13045.150390625,22460.0,5383.85986328125,10262.599609375,3573.1298828125
2017-12-08,13153.7001953125,22774.0,5399.08984375,10321.099609375,3591.449951171875
2017-12-11,13123.650390625,22691.0,5386.830078125,10306.900390625,3582.2099609375
2017-12-12,13183.5302734375,22727.0,5427.18994140625,10288.2998046875,3600.35009765625
2017-12-13,13125.6396484375,22400.0,5399.4501953125,10260.5,3581.75
2017-12-14,13068.080078125,22192.0,5357.14013671875,10176.5,3556.219970703125
2017-12-15,13103.5595703125,22094.0,5349.2998046875,10150.400390625,3560.530029296875
2017-12-18,13312.2998046875,22391.0,5420.580078125,10244.099609375,3609.419921875
2017-12-19,13215.7900390625,22275.0,5382.91015625,10234.2998046875,3582.219970703125
2017-12-20,13069.169921875,22110.0,5352.77001953125,10207.7001953125,3552.64990234375
2017-12-21,13109.740234375,22240.0,5385.97021484375,10304.599609375,3570.780029296875
2017-12-22,13072.7900390625,22209.0,5364.72021484375,10182.0,3553.389892578125
2017-12-27,13070.01953125,22201.0,5368.83984375,10165.2001953125,3550.169921875
2017-12-28,12979.9404296875,22121.0,5339.419921875,10093.099609375,3524.31005859375
2017-12-29,12917.6396484375,21853.0,5312.56005859375,10043.900390625,3503.9599609375
2018-01-02,12871.3896484375,21845.0,5288.60009765625,10079.099609375,
2018-01-03,12978.2099609375,21905.0,5331.27978515625,10116.0,3509.8798828125
2018-01-04,13167.8896484375,22512.0,5413.68994140625,10314.400390625,3568.8798828125
2018-01-05,13319.6396484375,22762.0,5470.75,10411.400390625,3607.6298828125
2018-01-08,13367.7802734375,22846.0,5487.419921875,10398.400390625,3616.449951171875
2018-01-09,13385.58984375,23005.0,5523.93994140625,10426.5,3622.8701171875
2018-01-10,13281.33984375,23157.0,5504.68017578125,10428.2998046875,3609.830078125
2018-01-11,13202.900390625,23305.0,5488.5498046875,10435.2001953125,3595.239990234375
2018-01-12,13245.0302734375,23430.0,5517.06005859375,10462.400390625,3612.610107421875
2018-01-15,13200.509765625,23544.0,5509.68994140625,10467.2001953125,3611.81005859375
2018-01-16,13246.330078125,23495.0,5513.81982421875,10520.400390625,3622.010009765625
2018-01-17,13183.9599609375,23515.0,5493.990234375,10474.599609375,3612.780029296875
2018-01-18,13281.4296875,23631.0,5494.830078125,10432.7001953125,3620.909912109375
2018-01-19,13434.4501953125,23749.0,5526.509765625,10479.5,3649.070068359375
2018-01-22,13463.6904296875,23890.0,5541.990234375,10584.0,3665.280029296875
2018-01-23,13559.599609375,23837.0,5535.259765625,10609.5,3672.2900390625
2018-01-24,13414.740234375,23623.0,5495.16015625,10563.0,3643.219970703125
2018-01-25,13298.3603515625,23720.0,5481.2099609375,10595.2998046875,3630.14990234375
2018-01-26,13340.169921875,23857.0,5529.14990234375,10595.400390625,3647.409912109375
2018-01-29,13324.48046875,23802.0,5521.58984375,10555.599609375,3643.0400390625
2018-01-30,13197.7099609375,23481.0,5473.77978515625,10428.2001953125,3606.75
2018-01-31,13189.48046875,23507.0,5481.93017578125,10451.5,3609.2900390625
2018-02-01,13003.900390625,23541.0,5454.5498046875,10399.0,3577.35009765625
2018-02-02,12785.16015625,23203.0,5364.97998046875,10211.2001953125,3523.280029296875
2018-02-05,12687.490234375,22822.0,5285.830078125,10064.5,3478.77001953125
2018-02-06,12392.66015625,22347.0,5161.81005859375,9810.0,3394.919921875
2018-02-07,12590.4296875,22986.0,5255.89990234375,9976.900390625,3454.52001953125
2018-02-08,12260.2900390625,22467.0,5151.68017578125,9756.2998046875,3377.300048828125
2018-02-09,12107.48046875,22167.0,5079.2099609375,9639.599609375,3325.989990234375
2018-02-12,12282.76953125,22337.0,5140.06005859375,9771.099609375,3368.25
2018-02-13,12196.5,22034.0,5109.240234375,9650.7001953125,3340.929931640625
2018-02-14,12339.16015625,22434.0,5165.259765625,9686.2001953125,3369.830078125
2018-02-15,12346.169921875,22496.0,5222.52001953125,9714.900390625,3389.6298828125
2018-02-16,12451.9599609375,22798.0,5281.580078125,9832.099609375,3426.800048828125
2018-02-19,12385.599609375,22569.0,5256.18017578125,9806.2001953125,3407.7900390625
2018-02-20,12487.900390625,22674.0,5289.85986328125,9895.2998046875,3435.080078125
2018-02-21,12470.490234375,22653.0,5302.169921875,9823.2998046875,3430.159912109375
2018-02-22,12461.91015625,22464.0,5309.22998046875,9876.5,3431.989990234375
2018-02-23,12483.7900390625,22672.0,5317.3701171875,9822.400390625,3441.4599609375
2018-02-26,12527.0400390625,22706.0,5344.259765625,9902.400390625,3463.179931640625
2018-02-27,12490.73046875,22724.0,5343.93017578125,9900.2001953125,3458.030029296875
2018-02-28,12435.849609375,22608.0,5320.490234375,9840.2998046875,3438.9599609375
2018-03-01,12190.9404296875,22448.0,5262.56005859375,9738.599609375,3399.159912109375
2018-03-02,11913.7099609375,21912.0,5136.580078125,9531.099609375,3324.75
2018-03-05,12090.8701171875,21820.0,5167.22998046875,9590.7998046875,3355.320068359375
2018-03-06,12113.8701171875,22203.0,5170.22998046875,9586.7998046875,3357.860107421875
2018-03-07,12245.3603515625,22473.0,5187.830078125,9599.2998046875,3377.360107421875
2018-03-08,12355.5703125,22731.0,5254.10009765625,9646.2001953125,3413.280029296875
2018-03-09,12346.6796875,22746.0,5274.39990234375,9686.099609375,3420.5400390625
2018-03-12,12418.3896484375,22765.0,5276.7099609375,9727.5,3429.47998046875
2018-03-13,12221.0302734375,22691.0,5242.7900390625,9691.7001953125,3397.35009765625
2018-03-14,12237.740234375,22452.0,5233.35986328125,9688.5,3390.97998046875
2018-03-15,12345.5595703125,22713.0,5267.259765625,9684.2001953125,3414.1298828125
2018-03-16,12389.580078125,22858.0,5282.75,9761.0,3437.39990234375
2018-03-19,12217.01953125,22633.0,5222.83984375,9664.099609375,3394.7900390625
2018-03-20,12307.330078125,22798.0,5252.43017578125,9681.599609375,3412.080078125
2018-03-21,12309.150390625,22820.0,5239.740234375,9630.900390625,3401.0400390625
2018-03-22,12100.080078125,22398.0,5167.2099609375,9487.400390625,3348.18994140625
2018-03-23,11886.3095703125,22289.0,5095.22021484375,9393.099609375,3298.070068359375
2018-03-26,11787.259765625,22012.0,5066.27978515625,9381.0,3278.719970703125
2018-03-27,11970.830078125,22210.0,5115.740234375,9473.599609375,3316.949951171875
2018-03-28,11940.7099609375,22331.0,5130.43994140625,9555.0,3331.25
2018-03-29,12096.73046875,22411.0,5167.2998046875,9600.400390625,3361.5
2018-04-03,12002.4501953125,22510.0,5152.1201171875,9549.599609375,3346.929931640625
2018-04-04,11957.900390625,22443.0,5141.7998046875,9513.2998046875,3340.35009765625
2018-04-05,12305.1904296875,22970.0,5276.669921875,9740.900390625,3429.949951171875
2018-04-06,12241.26953125,22930.0,5258.240234375,9682.7998046875,3408.10009765625
2018-04-09,12261.75,23054.0,5263.39013671875,9742.7998046875,3414.85009765625
2018-04-10,12397.3203125,23174.0,5307.56005859375,9763.5,3438.780029296875
2018-04-11,12293.9697265625,23013.0,5277.93994140625,9735.7998046875,3419.7099609375
2018-04-12,12415.009765625,23305.0,5309.22021484375,9747.0,3443.969970703125
2018-04-13,12442.400390625,23330.0,5315.02001953125,9767.2998046875,3448.0
2018-04-16,12391.41015625,23329.0,5312.9599609375,9766.099609375,3441.0400390625
2018-04-17,12585.5703125,23649.0,5353.5400390625,9803.900390625,3477.909912109375
2018-04-18,12590.830078125,23760.0,5380.169921875,9857.2998046875,3490.889892578125
2018-04-19,12567.419921875,23792.0,5391.64013671875,9868.0,3486.60009765625
2018-04-20,12540.5,23829.0,5412.830078125,9884.2001953125,3494.199951171875
2018-04-23,12572.3896484375,23983.0,5438.5498046875,9922.0,3513.06005859375
2018-04-24,12550.8203125,24035.0,5444.16015625,9883.400390625,3510.8798828125
2018-04-25,12422.2998046875,23801.0,5413.2998046875,9858.0,3485.830078125
2018-04-26,12500.4697265625,24040.0,5453.580078125,9902.2998046875,3506.030029296875
2018-04-27,12580.8701171875,23928.0,5483.18994140625,9925.400390625,3518.780029296875
2018-04-30,12612.1103515625,23979.0,5520.5,9980.599609375,3536.52001953125
2018-05-02,12802.25,24266.0,5529.22021484375,10088.900390625,3553.7900390625
2018-05-03,12690.150390625,24064.0,5501.66015625,10038.7998046875,3529.1201171875
2018-05-04,12819.599609375,24335.0,5516.0498046875,10104.099609375,3550.590087890625
2018-05-07,12948.1396484375,24544.0,5531.419921875,10140.900390625,3564.18994140625
2018-05-08,12912.2099609375,24143.0,5521.93017578125,10168.099609375,3557.8798828125
2018-05-09,12943.0595703125,24267.0,5534.6298828125,10221.2001953125,3569.739990234375
2018-05-10,13022.8701171875,24034.0,5545.9501953125,10246.599609375,
2018-05-11,13001.240234375,24159.0,5541.93994140625,10271.400390625,3565.52001953125
2018-05-14,12977.7099609375,24221.0,5540.68017578125,10257.7998046875,3565.739990234375
2018-05-15,12970.0400390625,24297.0,5553.16015625,10207.599609375,3564.2900390625
2018-05-16,12996.330078125,23734.0,5567.5400390625,10111.0,3562.85009765625
2018-05-17,13114.6103515625,23802.0,5621.919921875,10216.400390625,3592.179931640625
2018-05-18,13077.7197265625,23450.0,5614.509765625,10112.400390625,3573.760009765625
2018-05-21,,23092.0,5637.509765625,10066.5,
2018-05-22,13169.919921875,23217.0,5640.10009765625,10138.7998046875,3587.25
2018-05-23,12976.83984375,22912.0,5565.85009765625,10025.0,3541.820068359375
2018-05-24,12855.08984375,22749.0,5548.4501953125,9996.0,3521.760009765625
2018-05-25,12938.009765625,22398.0,5542.5498046875,9826.5,3515.360107421875
2018-05-28,12863.4599609375,21933.0,5508.93017578125,9764.400390625,3482.639892578125
2018-05-29,12666.509765625,21351.0,5438.06005859375,9521.2998046875,3428.139892578125
2018-05-30,12783.759765625,21798.0,5427.35009765625,9566.2001953125,3441.18994140625
2018-05-31,12604.8896484375,21784.0,5398.39990234375,9465.5,3406.64990234375
2018-06-01,12724.26953125,22110.0,5465.52978515625,9632.400390625,3453.5400390625
2018-06-04,12770.75,22010.0,5472.91015625,9750.2998046875,3469.570068359375
2018-06-05,12787.1298828125,21750.0,5460.9501953125,9686.400390625,3456.7900390625
2018-06-06,12830.0703125,21808.0,5457.56005859375,9791.599609375,3460.820068359375
2018-06-07,12811.0498046875,21768.0,5448.35986328125,9829.0,3459.77001953125
2018-06-08,12766.5498046875,21356.0,5450.22021484375,9746.2998046875,3447.300048828125
2018-06-11,12842.91015625,22086.0,5473.91015625,9898.2998046875,3480.219970703125
2018-06-12,12842.2998046875,22120.0,5453.3701171875,9914.400390625,3475.580078125
2018-06-13,12890.580078125,22216.0,5452.72998046875,9899.099609375,3479.56005859375
2018-06-14,13107.099609375,22486.0,5528.4599609375,9957.7001953125,3527.110107421875
2018-06-15,13010.5498046875,22190.0,5501.8798828125,9851.0,3505.02001953125
2018-06-18,12834.1103515625,22099.0,5450.47998046875,9769.400390625,3466.64990234375
2018-06-19,12677.9697265625,22084.0,5390.6298828125,9755.400390625,3435.300048828125
