"Date","Price","Open","High","Low","Change %"
"08/19/2016","131.80","131.24","131.80","131.24","0.40%"
"08/18/2016","131.28","131.23","131.28","131.23","-0.02%"
"08/17/2016","131.30","129.77","131.30","129.77","0.95%"
"08/16/2016","130.07","128.31","130.07","128.31","0.58%"
"08/15/2016","129.32","130.74","130.74","129.32","-0.90%"
"08/12/2016","130.49","131.22","131.22","130.49","-0.22%"
"08/11/2016","130.78","131.20","131.20","130.78","-0.36%"
"08/10/2016","131.25","129.25","131.25","129.25","1.52%"
"08/09/2016","129.29","129.25","129.29","129.25","-0.01%"
"08/08/2016","129.30","131.21","131.21","129.30","-0.74%"
"08/05/2016","130.27","131.20","131.20","130.27","-0.37%"
"08/04/2016","130.76","133.16","133.16","130.76","-1.48%"
"08/03/2016","132.73","133.16","133.16","132.73","-0.73%"
"08/02/2016","133.71","133.17","133.71","133.17","0.60%"
"08/01/2016","132.91","133.18","133.18","132.91","-0.35%"
"07/29/2016","133.38","135.13","135.13","133.38","-0.74%"
"07/28/2016","134.37","135.13","135.13","134.37","0.00%"
"07/27/2016","134.37","136.09","136.09","134.37","-0.35%"
"07/26/2016","134.84","132.20","134.84","132.20","1.45%"
"07/25/2016","132.91","132.20","132.91","132.20","-0.02%"
"07/22/2016","132.93","135.15","135.15","132.93","-0.72%"
"07/21/2016","133.90","135.15","135.15","133.90","-1.44%"
"07/20/2016","135.86","135.15","135.86","135.15","0.73%"
"07/19/2016","134.87","134.87","134.87","134.87","-1.11%"
"07/18/2016","136.39","136.39","136.39","136.39","4.52%"
"07/15/2016","130.49","130.49","130.49","130.49","0.77%"
"07/14/2016","129.49","135.33","135.33","129.49","-4.32%"
"07/13/2016","135.33","135.33","135.33","135.33","-3.50%"
"07/12/2016","140.24","140.24","140.24","140.24","-2.43%"
"07/11/2016","143.73","143.73","143.73","143.73","-0.66%"
"07/08/2016","144.69","144.69","144.69","144.69","-3.28%"
"07/07/2016","149.59","149.59","149.59","149.59","0.33%"
"07/06/2016","149.10","149.10","149.10","149.10","0.01%"
"07/05/2016","149.08","149.08","149.08","149.08","2.49%"
"07/04/2016","145.46","145.46","145.46","145.46","2.78%"
"07/01/2016","141.52","141.52","141.52","141.52","-5.99%"
"06/30/2016","150.53","150.53","150.53","150.53","-7.53%"
"06/29/2016","162.79","162.79","162.79","162.79","-5.66%"
"06/28/2016","172.56","172.56","172.56","172.56","-5.79%"
"06/27/2016","183.16","183.16","183.16","183.16","6.51%"
"06/24/2016","171.97","171.97","171.97","171.97","23.88%"
"06/23/2016","138.82","138.82","138.82","138.82","-0.33%"
"06/22/2016","139.28","139.28","139.28","139.28","-1.39%"
"06/21/2016","141.25","141.25","141.25","141.25","-0.01%"
"06/20/2016","141.27","141.27","141.27","141.27","-3.98%"
"06/17/2016","147.13","147.13","147.13","147.13","-2.29%"
"06/16/2016","150.58","150.58","150.58","150.58","3.39%"
"06/15/2016","145.64","145.64","145.64","145.64","-2.63%"
"06/14/2016","149.58","149.58","149.58","149.58","2.01%"
"06/13/2016","146.63","146.63","146.63","146.63","7.94%"
"06/10/2016","135.84","131.43","135.84","128.98","2.21%"
"06/09/2016","132.90","131.43","132.90","128.98","1.12%"
"06/08/2016","131.43","131.44","131.44","128.98","-0.02%"
"06/07/2016","131.45","128.00","131.45","127.51","0.00%"
"06/06/2016","131.45","128.00","131.45","127.51","2.73%"
"06/03/2016","127.96","127.51","127.96","127.03","0.36%"
