"Date","Price","Open","High","Low","Change %"
"10/22/2015","244.75","252.20","252.20","244.75","-2.94%"
"10/21/2015","252.16","240.59","252.16","240.59","4.79%"
"10/20/2015","240.64","235.68","240.64","235.68","1.05%"
"10/19/2015","238.14","234.93","238.14","234.93","1.35%"
"10/16/2015","234.96","244.78","244.78","234.96","-4.04%"
"10/15/2015","244.85","255.89","255.89","244.85","-4.27%"
"10/14/2015","255.76","257.18","257.18","254.93","-0.52%"
"10/13/2015","257.10","247.99","257.10","247.99","3.67%"
"10/12/2015","248.00","254.14","254.14","248.00","-0.40%"
"10/09/2015","248.99","254.14","254.14","248.99","-1.48%"
"10/08/2015","252.73","264.29","264.29","251.38","0.52%"
"10/07/2015","251.43","264.29","264.29","251.43","-4.86%"
"10/06/2015","264.28","295.98","295.98","264.28","-4.89%"
"10/05/2015","277.86","295.98","295.98","277.86","-8.13%"
"10/02/2015","302.46","302.48","302.48","294.98","0.00%"
"10/01/2015","302.46","302.48","302.48","294.98","3.58%"
"09/30/2015","292.00","302.48","302.48","292.00","-3.46%"
"09/29/2015","302.46","296.06","302.46","296.06","5.98%"
"09/28/2015","285.38","277.80","287.30","277.80","2.71%"
"09/25/2015","277.86","282.08","282.08","274.83","-4.93%"
"09/24/2015","292.27","272.09","292.27","272.09","7.40%"
"09/23/2015","272.13","264.93","272.13","264.93","2.75%"
"09/22/2015","264.85","244.96","264.85","244.96","8.10%"
"09/21/2015","245.01","235.36","245.01","235.36","4.06%"
"09/18/2015","235.46","237.97","237.97","235.46","-1.05%"
"09/17/2015","237.95","236.49","237.95","236.49","0.63%"
"09/16/2015","236.46","247.31","247.31","236.46","-6.54%"
"09/15/2015","253.00","261.44","261.44","253.00","-3.23%"
"09/14/2015","261.44","267.16","267.16","261.44","-2.29%"
"09/11/2015","267.56","268.16","268.16","267.16","-0.23%"
"09/10/2015","268.18","262.69","268.18","262.69","2.08%"
"09/09/2015","262.72","267.64","267.64","262.72","-1.86%"
"09/08/2015","267.70","266.13","269.84","266.13","0.02%"
"09/07/2015","267.64","266.13","267.64","266.13","0.57%"
