"Date","Price","Open","High","Low","Change %"
"12/13/2011","278.97","278.97","278.97","278.97","-0.41%"
"12/12/2011","280.13","280.13","280.13","280.13","3.91%"
"12/09/2011","269.60","269.60","269.60","269.60","0.88%"
"12/08/2011","267.26","267.26","267.26","267.26","4.22%"
"12/07/2011","256.45","256.45","256.45","256.45","1.22%"
"12/06/2011","253.36","253.36","253.36","253.36","2.92%"
"12/05/2011","246.16","246.16","246.16","246.16","-6.51%"
"12/02/2011","263.31","263.31","263.31","263.31","-1.64%"
"12/01/2011","267.69","267.69","267.69","267.69","-2.73%"
"11/30/2011","275.19","275.19","275.19","275.19","-8.79%"
"11/29/2011","301.71","301.71","301.71","301.71","-0.08%"
"11/28/2011","301.95","301.95","301.95","301.95","-7.52%"
"11/25/2011","326.51","326.51","326.51","326.51","5.70%"
"11/24/2011","308.89","308.89","308.89","308.89","-0.66%"
"11/23/2011","310.93","310.93","310.93","310.93","4.06%"
"11/22/2011","298.79","298.79","298.79","298.79","2.16%"
"11/21/2011","292.46","292.46","292.46","292.46","5.92%"
"11/18/2011","276.11","276.11","276.11","276.11","-0.18%"
"11/17/2011","276.61","276.61","276.61","276.61","3.74%"
"11/16/2011","266.65","266.65","266.65","266.65","-0.64%"
"11/15/2011","268.37","268.37","268.37","268.37","4.37%"
"11/14/2011","257.13","257.13","257.13","257.13","1.26%"
"11/11/2011","253.93","253.93","253.93","253.93","-0.51%"
"11/10/2011","255.24","255.24","255.24","255.24","0.18%"
"11/09/2011","254.79","254.79","254.79","254.79","5.66%"
"11/08/2011","241.13","241.13","241.13","241.13","0.00%"
"11/07/2011","241.13","241.13","241.13","241.13","1.42%"
"11/04/2011","237.75","237.75","237.75","237.75","-0.14%"
"11/03/2011","238.09","238.09","238.09","238.09","-2.74%"
"11/02/2011","244.81","244.81","244.81","244.81","-1.31%"
"11/01/2011","248.07","248.07","248.07","248.07","6.44%"
"10/31/2011","233.05","233.05","233.05","233.05","0.68%"
"10/28/2011","231.48","231.48","231.48","231.48","0.40%"
"10/27/2011","230.56","230.56","230.56","230.56","-11.67%"
"10/26/2011","261.01","261.01","261.01","261.01","-1.25%"
"10/25/2011","264.31","264.31","264.31","264.31","1.24%"
"10/24/2011","261.06","261.06","261.06","261.06","-0.94%"
"10/21/2011","263.53","263.53","263.53","263.53","-2.36%"
"10/20/2011","269.91","269.91","269.91","269.91","7.09%"
"10/19/2011","252.05","252.05","252.05","252.05","3.18%"
"10/18/2011","244.29","244.29","244.29","244.29","3.41%"
"10/17/2011","236.24","236.24","236.24","236.24","-2.99%"
"10/14/2011","243.51","243.51","243.51","243.51","-1.31%"
"10/13/2011","246.73","246.73","246.73","246.73","0.37%"
"10/12/2011","245.82","245.82","245.82","245.82","-7.56%"
"10/11/2011","265.91","265.91","265.91","265.91","-1.43%"
"10/10/2011","269.76","269.76","269.76","269.76","-1.89%"
"10/07/2011","274.95","274.95","274.95","274.95","-0.28%"
"10/06/2011","275.72","275.72","275.72","275.72","-4.39%"
"10/05/2011","288.38","288.38","288.38","288.38","-6.42%"
"10/04/2011","308.16","308.16","308.16","308.16","4.31%"
"10/03/2011","295.42","295.42","295.42","295.42","1.82%"
"09/30/2011","290.15","290.15","290.15","290.15","3.84%"
"09/29/2011","279.42","279.42","279.42","279.42","-1.51%"
"09/28/2011","283.69","283.69","283.69","283.69","-0.82%"
"09/27/2011","286.03","286.03","286.03","286.03","-10.31%"
"09/26/2011","318.92","318.92","318.92","318.92","6.66%"
"09/23/2011","299.00","299.00","299.00","299.00","4.55%"
"09/22/2011","286.00","286.00","286.00","286.00","8.91%"
"09/21/2011","262.60","262.60","262.60","262.60","2.38%"
"09/20/2011","256.50","256.50","256.50","256.50","1.77%"
"09/19/2011","252.05","252.05","252.05","252.05","2.02%"
"09/16/2011","247.05","247.05","247.05","247.05","-1.40%"
"09/15/2011","250.55","250.55","250.55","250.55","-2.74%"
"09/14/2011","257.60","257.60","257.60","257.60","1.48%"
"09/13/2011","253.85","253.85","253.85","253.85","-0.45%"
"09/12/2011","255.00","255.00","255.00","255.00","4.44%"
"09/09/2011","244.16","244.16","244.16","244.16","6.55%"
"09/08/2011","229.16","229.16","229.16","229.16","-1.66%"
"09/07/2011","233.02","233.02","233.02","233.02","-3.79%"
"09/06/2011","242.19","242.19","242.19","242.19","3.76%"
"09/05/2011","233.41","233.41","233.41","233.41","0.09%"
"09/02/2011","233.21","233.21","233.21","233.21","1.67%"
"09/01/2011","229.38","229.38","229.38","229.38","-0.71%"
"08/31/2011","231.01","231.01","231.01","231.01","-4.05%"
"08/30/2011","240.76","240.76","240.76","240.76","-1.73%"
"08/29/2011","245.01","245.01","245.01","245.01","-0.81%"
"08/26/2011","247.01","247.01","247.01","247.01","0.38%"
"08/25/2011","246.08","246.08","246.08","246.08","-1.03%"
"08/24/2011","248.63","248.63","248.63","248.63","1.85%"
"08/23/2011","244.12","244.12","244.12","244.12","3.50%"
"08/22/2011","235.86","235.86","235.86","235.86","2.10%"
"08/19/2011","231.02","231.02","231.02","231.02","-0.35%"
"08/18/2011","231.83","231.83","231.83","231.83","4.07%"
"08/17/2011","222.76","222.76","222.76","222.76","-6.41%"
"08/16/2011","238.02","238.02","238.02","238.02","0.51%"
"08/15/2011","236.81","236.81","236.81","236.81","-4.40%"
"08/12/2011","247.70","247.70","247.70","247.70","-5.19%"
"08/11/2011","261.27","261.27","261.27","261.27","4.15%"
"08/10/2011","250.87","250.87","250.87","250.87","3.42%"
"08/09/2011","242.57","242.57","242.57","242.57","5.07%"
"08/08/2011","230.87","230.87","230.87","230.87","7.09%"
"08/05/2011","215.58","215.58","215.58","215.58","6.20%"
"08/04/2011","203.00","203.00","203.00","203.00","5.31%"
"08/03/2011","192.77","192.77","192.77","192.77","2.08%"
"08/02/2011","188.85","188.85","188.85","188.85","0.55%"
"08/01/2011","187.82","187.82","187.82","187.82","-0.66%"
"07/29/2011","189.07","189.07","189.07","189.07","2.90%"
"07/28/2011","183.74","183.74","183.74","183.74","-1.34%"
"07/27/2011","186.23","186.23","186.23","186.23","-2.28%"
"07/26/2011","190.57","190.57","190.57","190.57","-0.05%"
"07/25/2011","190.66","190.66","190.66","190.66","3.55%"
"07/22/2011","184.13","184.13","184.13","184.13","1.54%"
"07/21/2011","181.34","181.34","181.34","181.34","-2.45%"
"07/20/2011","185.90","185.90","185.90","185.90","-1.74%"
"07/19/2011","189.19","189.19","189.19","189.19","-1.87%"
"07/18/2011","192.79","192.79","192.79","192.79","2.83%"
"07/15/2011","187.49","187.49","187.49","187.49","0.15%"
"07/14/2011","187.20","187.20","187.20","187.20","0.92%"
"07/13/2011","185.49","185.49","185.49","185.49","-3.48%"
"07/12/2011","192.18","192.18","192.18","192.18","0.08%"
"07/11/2011","192.03","192.03","192.03","192.03","6.91%"
"07/08/2011","179.62","179.62","179.62","179.62","1.38%"
"07/07/2011","177.17","177.17","177.17","177.17","-1.22%"
"07/06/2011","179.35","179.35","179.35","179.35","3.00%"
"07/05/2011","174.13","174.13","174.13","174.13","1.71%"
"07/04/2011","171.20","171.20","171.20","171.20","-0.38%"
"07/01/2011","171.85","171.85","171.85","171.85","-1.59%"
"06/30/2011","174.63","174.63","174.63","174.63","-2.28%"
"06/29/2011","178.71","178.71","178.71","178.71","-2.02%"
"06/28/2011","182.40","182.40","182.40","182.40","-3.04%"
"06/27/2011","188.11","188.11","188.11","188.11","1.83%"
"06/24/2011","184.73","184.73","184.73","184.73","0.57%"
"06/23/2011","183.68","183.68","183.68","183.68","5.72%"
"06/22/2011","173.75","173.75","173.75","173.75","2.21%"
"06/21/2011","169.99","169.99","169.99","169.99","-3.18%"
"06/20/2011","175.57","175.57","175.57","175.57","1.87%"
"06/17/2011","172.35","172.35","172.35","172.35","-1.27%"
"06/16/2011","174.57","174.57","174.57","174.57","3.06%"
"06/15/2011","169.38","169.38","169.38","169.38","2.36%"
"06/14/2011","165.48","165.48","165.48","165.48","-1.69%"
"06/13/2011","168.32","168.32","168.32","168.32","0.61%"
"06/10/2011","167.30","167.30","167.30","167.30","2.29%"
"06/09/2011","163.55","163.55","163.55","163.55","1.55%"
"06/08/2011","161.06","161.06","161.06","161.06","1.11%"
"06/07/2011","159.29","159.29","159.29","159.29","-1.38%"
"06/06/2011","161.52","161.52","161.52","161.52","-1.05%"
"06/03/2011","163.23","163.23","163.23","163.23","-1.35%"
"06/02/2011","165.47","165.47","165.47","165.47","-0.14%"
"06/01/2011","165.70","165.70","165.70","165.70","1.23%"
"05/31/2011","163.69","163.69","163.69","163.69","-1.30%"
"05/30/2011","165.84","165.84","165.84","165.84","-0.02%"
"05/27/2011","165.88","165.88","165.88","165.88","-0.44%"
"05/26/2011","166.62","166.62","166.62","166.62","0.91%"
"05/25/2011","165.12","165.12","165.12","165.12","1.39%"
"05/24/2011","162.86","162.86","162.86","162.86","-0.75%"
"05/23/2011","164.09","164.09","164.09","164.09","2.83%"
"05/20/2011","159.57","159.57","159.57","159.57","1.84%"
"05/19/2011","156.69","156.69","156.69","156.69","-0.41%"
"05/18/2011","157.33","157.33","157.33","157.33","-0.62%"
"05/17/2011","158.31","158.31","158.31","158.31","0.64%"
"05/16/2011","157.31","157.31","157.31","157.31","-0.76%"
"05/13/2011","158.52","158.52","158.52","158.52","0.48%"
"05/12/2011","157.76","157.76","157.76","157.76","2.44%"
"05/11/2011","154.00","154.00","154.00","154.00","1.81%"
"05/10/2011","151.26","151.26","151.26","151.26","-2.24%"
"05/09/2011","154.73","154.73","154.73","154.73","3.87%"
"05/06/2011","148.97","148.97","148.97","148.97","-0.98%"
"05/05/2011","150.45","150.45","150.45","150.45","2.21%"
"05/04/2011","147.20","147.20","147.20","147.20","0.52%"
"05/03/2011","146.44","146.44","146.44","146.44","-0.31%"
"05/02/2011","146.89","146.89","146.89","146.89","0.00%"
"04/29/2011","146.89","146.89","146.89","146.89","0.00%"
"04/28/2011","146.89","146.89","146.89","146.89","-2.14%"
"04/27/2011","150.10","150.10","150.10","150.10","-1.14%"
"04/26/2011","151.83","151.83","151.83","151.83","0.03%"
"04/25/2011","151.78","151.78","151.78","151.78","0.05%"
"04/22/2011","151.71","151.71","151.71","151.71","-0.05%"
"04/21/2011","151.78","151.78","151.78","151.78","0.01%"
"04/20/2011","151.77","151.77","151.77","151.77","-1.45%"
"04/19/2011","154.00","154.00","154.00","154.00","-2.05%"
"04/18/2011","157.23","157.23","157.23","157.23","5.37%"
"04/15/2011","149.22","149.22","149.22","149.22","-0.49%"
"04/14/2011","149.96","149.96","149.96","149.96","2.05%"
"04/13/2011","146.95","146.95","146.95","146.95","-0.67%"
"04/12/2011","147.94","147.94","147.94","147.94","2.78%"
"04/11/2011","143.94","143.94","143.94","143.94","1.79%"
"04/08/2011","141.41","141.41","141.41","141.41","-0.17%"
"04/07/2011","141.65","141.65","141.65","141.65","0.89%"
"04/06/2011","140.40","140.40","140.40","140.40","-3.33%"
"04/05/2011","145.24","145.24","145.24","145.24","-0.16%"
"04/04/2011","145.48","145.48","145.48","145.48","-3.23%"
"04/01/2011","150.33","150.33","150.33","150.33","-4.18%"
"03/31/2011","156.89","156.89","156.89","156.89","-1.82%"
"03/30/2011","159.80","159.80","159.80","159.80","-1.03%"
"03/29/2011","161.46","161.46","161.46","161.46","1.98%"
"03/28/2011","158.33","158.33","158.33","158.33","0.79%"
"03/25/2011","157.09","157.09","157.09","157.09","-0.63%"
"03/24/2011","158.08","158.08","158.08","158.08","-1.51%"
"03/23/2011","160.50","160.50","160.50","160.50","1.87%"
"03/22/2011","157.55","157.55","157.55","157.55","-1.56%"
"03/21/2011","160.05","160.05","160.05","160.05","-2.21%"
"03/18/2011","163.67","163.67","163.67","163.67","-1.94%"
"03/17/2011","166.90","166.90","166.90","166.90","-0.88%"
"03/16/2011","168.38","168.38","168.38","168.38","2.75%"
"03/15/2011","163.88","163.88","163.88","163.88","2.02%"
"03/14/2011","160.64","160.64","160.64","160.64","-0.45%"
"03/11/2011","161.36","161.36","161.36","161.36","0.24%"
"03/10/2011","160.97","160.97","160.97","160.97","0.01%"
"03/09/2011","160.96","160.96","160.96","160.96","-0.46%"
"03/08/2011","161.70","161.70","161.70","161.70","-1.59%"
"03/07/2011","164.31","164.31","164.31","164.31","-1.04%"
"03/04/2011","166.03","166.03","166.03","166.03","-1.47%"
"03/03/2011","168.51","168.51","168.51","168.51","-3.84%"
"03/02/2011","175.24","175.24","175.24","175.24","0.15%"
"03/01/2011","174.98","174.98","174.98","174.98","0.44%"
"02/28/2011","174.22","174.22","174.22","174.22","-0.55%"
"02/25/2011","175.19","175.19","175.19","175.19","-0.98%"
"02/24/2011","176.92","176.92","176.92","176.92","-0.28%"
"02/23/2011","177.42","177.42","177.42","177.42","1.58%"
"02/22/2011","174.66","174.66","174.66","174.66","0.84%"
"02/21/2011","173.21","173.21","173.21","173.21","0.34%"
"02/18/2011","172.63","172.63","172.63","172.63","0.73%"
"02/17/2011","171.38","171.38","171.38","171.38","1.48%"
"02/16/2011","168.88","168.88","168.88","168.88","-1.01%"
"02/15/2011","170.61","170.61","170.61","170.61","1.25%"
"02/14/2011","168.50","168.50","168.50","168.50","2.43%"
"02/11/2011","164.50","164.50","164.50","164.50","0.61%"
