"Date","Price","Open","High","Low","Change %"
"02/12/2013","64.59","64.59","64.59","64.59","-1.49%"
"02/11/2013","65.56","65.56","65.56","65.56","-2.12%"
"02/08/2013","66.99","66.99","66.99","66.99","0.00%"
"02/07/2013","66.99","66.99","66.99","66.99","0.02%"
"02/06/2013","66.97","66.97","66.97","66.97","-1.41%"
"02/05/2013","67.93","67.93","67.93","67.93","-2.10%"
"02/04/2013","69.39","69.39","69.39","69.39","0.10%"
"02/01/2013","69.32","69.32","69.32","69.32","0.03%"
"01/31/2013","69.30","69.30","69.30","69.30","0.03%"
"01/30/2013","69.28","69.28","69.28","69.28","0.03%"
"01/29/2013","69.26","69.26","69.26","69.26","2.22%"
"01/28/2013","67.76","67.76","67.76","67.76","0.10%"
"01/25/2013","67.69","67.69","67.69","67.69","0.03%"
"01/24/2013","67.67","67.67","67.67","67.67","0.03%"
"01/23/2013","67.65","67.65","67.65","67.65","0.03%"
"01/22/2013","67.63","67.63","67.63","67.63","-0.70%"
"01/21/2013","68.11","68.11","68.11","68.11","0.10%"
"01/18/2013","68.04","68.04","68.04","68.04","0.04%"
"01/17/2013","68.01","68.01","68.01","68.01","-1.41%"
"01/16/2013","68.98","68.98","68.98","68.98","0.03%"
"01/15/2013","68.96","68.96","68.96","68.96","0.04%"
"01/14/2013","68.93","68.93","68.93","68.93","0.08%"
"01/11/2013","68.88","68.88","68.88","68.88","0.02%"
"01/10/2013","68.86","68.86","68.86","68.86","0.03%"
"01/09/2013","68.84","68.84","68.84","68.84","0.03%"
"01/08/2013","68.82","68.82","68.82","68.82","0.02%"
"01/07/2013","68.80","68.80","68.80","68.80","1.55%"
"01/04/2013","67.75","67.75","67.75","67.75","0.03%"
"01/03/2013","67.73","67.73","67.73","67.73","0.02%"
"01/02/2013","67.72","67.72","67.72","67.72","-3.47%"
"01/01/2013","70.15","70.15","70.15","70.15","0.03%"
"12/31/2012","70.13","70.13","70.13","70.13","0.09%"
"12/28/2012","70.07","70.07","70.07","70.07","0.03%"
"12/27/2012","70.05","70.05","70.05","70.05","0.02%"
"12/26/2012","70.03","70.03","70.03","70.03","0.03%"
"12/25/2012","70.01","70.01","70.01","70.01","0.04%"
"12/24/2012","69.98","69.98","69.98","69.98","0.38%"
"12/21/2012","69.72","69.72","69.72","69.72","-1.39%"
"12/20/2012","70.70","70.70","70.70","70.70","-1.46%"
"12/19/2012","71.75","71.75","71.75","71.75","-1.99%"
"12/18/2012","73.20","73.20","73.20","73.20","-4.53%"
"12/17/2012","76.68","76.68","76.68","76.68","0.08%"
"12/14/2012","76.61","76.61","76.61","76.61","0.03%"
"12/13/2012","76.59","76.59","76.59","76.59","0.03%"
"12/12/2012","76.57","76.57","76.57","76.57","0.02%"
"12/11/2012","76.55","76.55","76.55","76.55","-0.61%"
"12/10/2012","77.02","77.02","77.02","77.02","0.08%"
"12/07/2012","76.95","76.95","76.95","76.95","0.03%"
"12/06/2012","76.93","76.93","76.93","76.93","0.03%"
"12/05/2012","76.91","76.91","76.91","76.91","0.03%"
"12/04/2012","76.89","76.89","76.89","76.89","0.03%"
"12/03/2012","76.87","76.87","76.87","76.87","0.09%"
"11/30/2012","76.80","76.80","76.80","76.80","0.03%"
"11/29/2012","76.78","76.78","76.78","76.78","-1.86%"
"11/28/2012","78.23","78.23","78.23","78.23","0.03%"
"11/27/2012","78.21","78.21","78.21","78.21","-0.10%"
"11/26/2012","78.29","78.29","78.29","78.29","0.07%"
"11/23/2012","78.24","78.24","78.24","78.24","-0.60%"
"11/22/2012","78.71","78.71","78.71","78.71","0.03%"
"11/21/2012","78.69","78.69","78.69","78.69","0.02%"
"11/20/2012","78.68","78.68","78.68","78.68","0.02%"
"11/19/2012","78.66","78.66","78.66","78.66","0.07%"
"11/16/2012","78.60","78.60","78.60","78.60","0.65%"
"11/15/2012","78.09","78.09","78.09","78.09","0.03%"
"11/14/2012","78.07","78.07","78.07","78.07","0.03%"
"11/13/2012","78.05","78.05","78.05","78.05","-0.61%"
"11/12/2012","78.53","78.53","78.53","78.53","-1.16%"
"11/09/2012","79.45","79.45","79.45","79.45","0.01%"
"11/08/2012","79.44","79.44","79.44","79.44","0.03%"
"11/07/2012","79.42","79.42","79.42","79.42","-3.04%"
"11/06/2012","81.91","81.91","81.91","81.91","0.03%"
"11/05/2012","81.89","81.89","81.89","81.89","0.07%"
"11/02/2012","81.83","81.83","81.83","81.83","0.02%"
"11/01/2012","81.81","81.81","81.81","81.81","0.02%"
"10/31/2012","81.79","81.79","81.79","81.79","-1.75%"
"10/30/2012","83.25","83.25","83.25","83.25","-1.15%"
"10/29/2012","84.22","84.22","84.22","84.22","0.07%"
"10/26/2012","84.16","84.16","84.16","84.16","-2.86%"
"10/25/2012","86.64","86.64","86.64","86.64","0.01%"
"10/24/2012","86.63","86.63","86.63","86.63","0.02%"
"10/23/2012","86.61","86.61","86.61","86.61","0.02%"
"10/22/2012","86.59","86.59","86.59","86.59","0.07%"
"10/19/2012","86.53","86.53","86.53","86.53","0.02%"
"10/18/2012","86.51","86.51","86.51","86.51","0.01%"
"10/17/2012","86.50","86.50","86.50","86.50","0.02%"
"10/16/2012","86.48","86.48","86.48","86.48","0.02%"
"10/15/2012","86.46","86.46","86.46","86.46","-2.70%"
"10/12/2012","88.86","88.86","88.86","88.86","1.14%"
"10/11/2012","87.86","87.86","87.86","87.86","0.02%"
"10/10/2012","87.85","87.85","87.85","87.85","0.02%"
"10/09/2012","87.83","87.83","87.83","87.83","0.02%"
"10/08/2012","87.81","87.81","87.81","87.81","0.06%"
"10/05/2012","87.75","87.75","87.75","87.75","0.02%"
"10/04/2012","87.73","87.73","87.73","87.73","0.02%"
"10/03/2012","87.72","87.72","87.72","87.72","0.03%"
"10/02/2012","87.69","87.69","87.69","87.69","-8.80%"
"10/01/2012","96.16","96.16","96.16","96.16","-0.96%"
"09/28/2012","97.09","97.09","97.09","97.09","0.03%"
"09/27/2012","97.06","97.06","97.06","97.06","-0.48%"
"09/26/2012","97.53","97.53","97.53","97.53","2.07%"
"09/25/2012","95.55","95.55","95.55","95.55","11.01%"
"09/24/2012","86.07","86.07","86.07","86.07","0.14%"
"09/21/2012","85.95","85.95","85.95","85.95","0.05%"
"09/20/2012","85.91","85.91","85.91","85.91","0.78%"
"09/19/2012","85.24","85.24","85.24","85.24","0.04%"
"09/18/2012","85.21","85.21","85.21","85.21","-10.38%"
"09/17/2012","95.08","95.08","95.08","95.08","5.67%"
"09/14/2012","89.98","89.98","89.98","89.98","-9.96%"
"09/13/2012","99.93","99.93","99.93","99.93","0.02%"
"09/12/2012","99.91","99.91","99.91","99.91","0.02%"
"09/11/2012","99.89","99.89","99.89","99.89","0.01%"
"09/10/2012","99.88","99.88","99.88","99.88","-4.60%"
"09/07/2012","104.70","104.70","104.70","104.70","-0.02%"
"09/06/2012","104.72","104.72","104.72","104.72","0.02%"
"09/05/2012","104.70","104.70","104.70","104.70","0.02%"
"09/04/2012","104.68","104.68","104.68","104.68","0.02%"
