"Date","Price","Open","High","Low","Change %"
"06/26/2024","78.16","78.16","78.16","78.16","-0.01%"
"06/25/2024","78.17","78.17","78.17","78.17","-0.01%"
"06/24/2024","78.18","78.18","78.18","78.17","0.63%"
"06/21/2024","77.69","77.69","77.70","77.69","0.67%"
"06/20/2024","77.17","77.17","77.17","77.17","-0.03%"
"06/19/2024","77.19","77.19","77.19","77.18","-0.63%"
"06/18/2024","77.68","77.68","77.69","77.68","1.29%"
"06/17/2024","76.69","76.69","76.69","76.69","6.29%"
"06/14/2024","72.15","72.15","76.72","72.15","-24.24%"
"06/13/2024","95.24","95.24","95.24","72.24","30.07%"
"06/12/2024","73.22","73.22","73.22","73.22","0.66%"
"06/11/2024","72.74","72.74","72.75","72.74","0.03%"
"06/10/2024","72.72","72.72","72.72","72.72","0.00%"
"06/07/2024","72.72","72.72","72.72","72.71","0.01%"
"06/06/2024","72.71","72.71","72.72","72.71","0.00%"
"06/05/2024","72.71","72.71","72.72","72.71","0.65%"
"06/04/2024","72.24","72.24","72.24","72.24","0.00%"
"06/03/2024","72.24","72.24","72.25","72.24","-22.63%"
"05/31/2024","93.37","93.37","93.37","72.72","-0.01%"
"05/30/2024","93.38","93.38","93.38","72.74","31.10%"
"05/29/2024","71.23","71.23","71.23","71.23","-0.03%"
"05/28/2024","71.25","71.25","71.25","71.25","-1.37%"
"05/27/2024","72.24","72.24","72.24","72.24","-0.01%"
"05/24/2024","72.25","72.25","72.25","72.23","2.11%"
"05/23/2024","70.76","70.76","70.76","70.76","1.46%"
"05/22/2024","69.74","69.74","69.74","69.73","-1.43%"
"05/21/2024","70.75","70.75","70.75","69.78","0.70%"
"05/20/2024","70.26","70.26","70.26","70.24","0.00%"
"05/17/2024","70.26","70.26","70.26","70.25","0.00%"
"05/16/2024","70.26","70.26","70.26","70.25","32.87%"
"05/15/2024","52.88","52.88","71.81","52.88","-26.81%"
"05/14/2024","72.25","72.25","72.26","72.25","0.00%"
"05/13/2024","72.25","72.25","72.26","72.25","0.00%"
"05/10/2024","72.25","72.25","72.25","72.24","0.03%"
"05/09/2024","72.23","72.23","72.24","72.23","0.00%"
"05/08/2024","72.23","72.23","72.23","72.23","2.06%"
"05/07/2024","70.77","70.77","70.77","70.77","-1.39%"
"05/06/2024","71.77","71.77","71.78","71.77","-3.33%"
"05/03/2024","74.24","74.24","74.30","74.24","-1.34%"
"05/02/2024","75.25","75.24","75.25","75.24","-0.62%"
"05/01/2024","75.72","75.72","75.73","75.72","0.01%"
"04/30/2024","75.71","75.71","75.71","75.71","-1.33%"
"04/29/2024","76.73","76.73","76.73","76.72","-3.11%"
"04/26/2024","79.19","79.19","79.19","79.18","-0.61%"
"04/25/2024","79.68","79.68","79.68","79.64","2.57%"
"04/24/2024","77.68","77.68","77.68","77.68","-0.64%"
"04/23/2024","78.18","78.18","78.18","78.18","-2.48%"
"04/22/2024","80.17","80.17","80.18","80.17","-1.24%"
"04/19/2024","81.18","81.18","81.18","81.18","3.81%"
"04/18/2024","78.20","78.20","78.20","78.19","-2.47%"
