"Date","Price","Open","High","Low","Change %"
"05/12/2020","41.52","42.25","42.25","41.52","-0.02%"
"05/11/2020","41.53","42.25","42.25","41.53","-0.60%"
"05/08/2020","41.78","42.25","42.25","41.78","0.07%"
"05/07/2020","41.75","42.25","42.25","41.75","-0.02%"
"05/06/2020","41.76","42.25","42.25","41.76","-6.54%"
"05/05/2020","44.68","44.68","44.68","44.68","3.35%"
"05/04/2020","43.23","44.68","44.68","43.23","-0.02%"
"05/01/2020","43.24","44.72","44.72","43.24","0.00%"
"04/30/2020","43.24","44.72","44.72","43.24","0.00%"
"04/29/2020","43.24","44.70","44.70","43.24","0.05%"
"04/28/2020","43.22","44.70","44.70","43.22","-0.02%"
"04/27/2020","43.23","44.70","44.70","43.23","-2.22%"
"04/24/2020","44.21","42.23","44.21","42.23","1.73%"
"04/23/2020","43.46","47.14","47.14","43.46","-7.33%"
"04/22/2020","46.90","44.68","46.90","44.68","6.13%"
"04/21/2020","44.19","44.68","44.68","42.72","3.44%"
"04/20/2020","42.72","44.68","44.68","42.72","0.00%"
"04/17/2020","42.72","39.77","42.72","39.77","4.81%"
"04/16/2020","40.76","39.77","40.76","39.77","0.05%"
"04/15/2020","40.74","39.75","40.74","39.75","3.74%"
"04/14/2020","39.27","39.75","39.75","39.27","-0.03%"
"04/13/2020","39.28","39.76","39.76","39.28","0.00%"
"04/10/2020","39.28","37.30","39.28","37.30","0.03%"
"04/09/2020","39.27","39.75","39.75","39.27","-1.23%"
"04/08/2020","39.76","39.75","39.76","39.75","-1.24%"
"04/07/2020","40.26","39.75","40.26","39.75","0.02%"
"04/06/2020","40.25","39.76","40.25","39.76","-2.38%"
"04/03/2020","41.23","39.75","41.23","39.75","3.72%"
"04/02/2020","39.75","37.30","39.75","37.30","-0.03%"
"04/01/2020","39.76","39.75","39.76","39.75","0.03%"
"03/31/2020","39.75","37.30","39.75","37.30","-0.03%"
"03/30/2020","39.76","37.30","39.76","37.30","3.19%"
"03/27/2020","38.53","37.30","38.53","37.30","0.00%"
